id,content,createdAt,createdAtISO,likes,childCommentCount,parentCommentId,hasTranslation,hasLikedComment,isCovered,restrictedStatus,typename,giphyMediaInfo,author,postUrl,postShortcode,post_url,post_id,comment_id,reply_to,created_at,retweets,replies,quotes,views,author_id,author_username,author_name,author_followers,author_verified,text_clean,text_normalized,tokens,tokens_stopword,text_final,Label,Confidence
1.8090614249455524e+16,Emang gue pikirin,1784125608.0,2026-07-15T14:26:48.000Z,2,0.0,,False,False,False,,XDTCommentDict,,"{'id': '1525892184', 'username': 'viastarz', 'fullName': None, 'profilePicUrl': 'https://instagram.fgse1-1.fna.fbcdn.net/v/t51.82787-19/670782739_18584235952004185_7088337319339225444_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fgse1-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2gF4mAVGW5fxOeePjskWkkiX97Du_8HdLdEGnyxKPsWAFJgG2te2HfYjktNeRhofWU0&_nc_ohc=DzleCKo4EUQQ7kNvwE62fhA&_nc_gid=SdcveRbOr24deT6iXHs4DA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDvxBYFa1lRJIXik_O1Bx3tmTCTuOfbPnhdK6xjXGkTHw&oe=6A6D7BAE&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841400125543842'}",https://www.instagram.com/p/DaCYmRVBxlQ/?igsh=b3lvdjl6ZmUzZ20w,DaCYmRVBxlQ,,,,,,,,,,,,,,,emang gue pikirin,emang gue pikirin,"['emang', 'gue', 'pikirin']","['emang', 'gue', 'pikirin']",emang gue pikirin,Negatif,0.9099358916282654
1.8124977124738344e+16,Lah kamu siapa,1784168046.0,2026-07-16T02:14:06.000Z,1,0.0,,False,False,False,,XDTCommentDict,,"{'id': '827474046', 'username': 'jameslim10', 'fullName': None, 'profilePicUrl': 'https://instagram.fgse1-1.fna.fbcdn.net/v/t51.82787-19/753445646_18614502178018047_2803356986677291310_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fgse1-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gF4mAVGW5fxOeePjskWkkiX97Du_8HdLdEGnyxKPsWAFJgG2te2HfYjktNeRhofWU0&_nc_ohc=HjWXiUUlgWEQ7kNvwGmUhqt&_nc_gid=SdcveRbOr24deT6iXHs4DA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCgPj7EZJZp5NyExgMYtkoown0Dz-8pJrsicsGOCDdCTA&oe=6A6D8243&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841400541392929'}",https://www.instagram.com/p/DaCYmRVBxlQ/?igsh=b3lvdjl6ZmUzZ20w,DaCYmRVBxlQ,,,,,,,,,,,,,,,lah kamu siapa,lah kamu siapa,"['lah', 'kamu', 'siapa']",[],,Negatif,0.9913648366928101
1.811551242769244e+16,Udah pak hentikan saja MBG kalau memang gak sanggup,1784079476.0,2026-07-15T01:37:56.000Z,1,1.0,,True,False,False,,XDTCommentDict,,"{'id': '2068613579', 'username': 'sariyani_ry', 'fullName': None, 'profilePicUrl': 'https://instagram.fgse1-1.fna.fbcdn.net/v/t51.82787-19/657963497_18539559202069580_6251150332763923472_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fgse1-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2gF4mAVGW5fxOeePjskWkkiX97Du_8HdLdEGnyxKPsWAFJgG2te2HfYjktNeRhofWU0&_nc_ohc=O5ue6BsvZlkQ7kNvwGuEBO8&_nc_gid=SdcveRbOr24deT6iXHs4DA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCNTujQF2f97OPJ2nH1o5CERIck45yJbZmTUdkrYle7ww&oe=6A6D77E0&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841402087388576'}",https://www.instagram.com/p/DaCYmRVBxlQ/?igsh=b3lvdjl6ZmUzZ20w,DaCYmRVBxlQ,,,,,,,,,,,,,,,udah pak hentikan saja mbg kalau memang gak sanggup,sudah pak hentikan saja mbg kalau memang tidak sanggup,"['sudah', 'pak', 'hentikan', 'saja', 'mbg', 'kalau', 'memang', 'tidak', 'sanggup']","['hentikan', 'mbg', 'tidak', 'sanggup']",hentikan mbg tidak sanggup,Negatif,0.9955239295959473
1.810162570690916e+16,geloo ih,1784466409.0,2026-07-19T13:06:49.000Z,0,1.0,,False,False,False,,XDTCommentDict,,"{'id': '77889118202', 'username': 'mlkii_fdlhh', 'fullName': None, 'profilePicUrl': 'https://instagram.fgse1-1.fna.fbcdn.net/v/t51.82787-19/754143209_17890331358598203_7164400623661683447_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fgse1-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2gF4mAVGW5fxOeePjskWkkiX97Du_8HdLdEGnyxKPsWAFJgG2te2HfYjktNeRhofWU0&_nc_ohc=D42GpG_7NAcQ7kNvwG33RFB&_nc_gid=SdcveRbOr24deT6iXHs4DA&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDUFNxFjQDRI4wfbVr1JRV-aHdxvYMK1FxiERANqhK9HQ&oe=6A6D8801&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841477946076139'}",https://www.instagram.com/p/DaCYmRVBxlQ/?igsh=b3lvdjl6ZmUzZ20w,DaCYmRVBxlQ,,,,,,,,,,,,,,,geloo ih,geloo ih,"['geloo', 'ih']","['geloo', 'ih']",geloo ih,Negatif,0.9893952012062073
1.7885035500427876e+16,Pada dasarnya pendidikan gratis itu bisa,1768294408.0,2026-01-13T08:53:28.000Z,2927,21.0,,True,False,False,,XDTCommentDict,,"{'id': '245597844', 'username': 'basyamail_', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/505083342_18506153938029845_8205960134333958567_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=fUYCuOQSK_cQ7kNvwH1eZ4v&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAfGJhv6zXmoXfsv_G7iJ6y3xE8jkHvhy9477rOmEni8g&oe=6A6D7672&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841400895323837'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,pada dasarnya pendidikan gratis itu bisa,pada dasarnya pendidikan gratis itu bisa,"['pada', 'dasarnya', 'pendidikan', 'gratis', 'itu', 'bisa']","['dasarnya', 'pendidikan', 'gratis']",dasarnya pendidikan gratis,Netral,0.8917991518974304
1.80855846951505e+16,program terlanjur ngomong,1768311700.0,2026-01-13T13:41:40.000Z,7591,12.0,,False,False,True,,XDTCommentDict,,"{'id': '178490008', 'username': 'jakaparker', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/748597507_18617549740058009_6299516659610931079_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=d_6xqNQJJrIQ7kNvwF8mbsO&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAjv2e7NDvEIHd50LUatwxoP2pudowKtxVqSQVevQAjKQ&oe=6A6D9149&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841401740242788'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,program terlanjur ngomong,program terlanjur ngomong,"['program', 'terlanjur', 'ngomong']","['program', 'terlanjur', 'ngomong']",program terlanjur ngomong,Negatif,0.9977129697799683
1.7865967665550106e+16,MBG awalnya untuk siswa kenapa sekarang melebar kemana mana,1768289738.0,2026-01-13T07:35:38.000Z,6584,31.0,,True,False,False,,XDTCommentDict,,"{'id': '8653541464', 'username': 'ntan_pra', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/730001641_18271072081293465_1880599972529592071_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=isoPHjo--6IQ7kNvwF034JI&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCoLQhZiLe4SKCuUapcBaTSiQcty8gnhar-9tWbz7nYpw&oe=6A6D928E&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841408803921692'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,mbg awalnya untuk siswa kenapa sekarang melebar kemana mana,mbg awalnya untuk siswa kenapa sekarang melebar kemana mana,"['mbg', 'awalnya', 'untuk', 'siswa', 'kenapa', 'sekarang', 'melebar', 'kemana', 'mana']","['mbg', 'siswa', 'melebar', 'kemana']",mbg siswa melebar kemana,Negatif,0.9821204543113708
1.7843663046678916e+16,bro itu adalah salah satu cara mengamankan suara ketika pemilu selanjutnya,1770030604.0,2026-02-02T11:10:04.000Z,1,0.0,,True,False,False,,XDTCommentDict,,"{'id': '49631558593', 'username': 'vctriariana.__', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/728547136_18078608138654594_7924741593084160528_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=OuZ9KpY_EzkQ7kNvwGeNDSE&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDyYTHIf3l-ZL1hdRtxY_rcsXrXAYOaMJl5PvfHU5KhYg&oe=6A6D9C71&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841449637813944'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,bro itu adalah salah satu cara mengamankan suara ketika pemilu selanjutnya,bro itu adalah salah satu cara mengamankan suara ketika pemilu selanjutnya,"['bro', 'itu', 'adalah', 'salah', 'satu', 'cara', 'mengamankan', 'suara', 'ketika', 'pemilu', 'selanjutnya']","['bro', 'salah', 'mengamankan', 'suara', 'pemilu']",bro salah mengamankan suara pemilu,Netral,0.8612165451049805
1.8400261135130536e+16,Ta tapi kan MBG lebih menguntungkan buat di ini in itunya,1768290032.0,2026-01-13T07:40:32.000Z,255,2.0,,True,False,False,,XDTCommentDict,,"{'id': '8947053662', 'username': 'wahyu.starday', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/613205978_18316823401301663_8181972017271499204_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=AclYpwqKKm0Q7kNvwEMdQAA&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCBOqDNBrG9UNDmOkjfy6xNKTlaTAyTpU-1vF6yPpteMg&oe=6A6D93A4&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841409049868381'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,ta tapi kan mbg lebih menguntungkan buat di ini in itunya,ta tapi kan mbg lebih menguntungkan buat di ini in itunya,"['ta', 'tapi', 'kan', 'mbg', 'lebih', 'menguntungkan', 'buat', 'di', 'ini', 'in', 'itunya']","['ta', 'mbg', 'menguntungkan', 'in', 'itunya']",ta mbg menguntungkan in itunya,Positif,0.9655101299285889
1.801889448580265e+16,kuliah sambil kerja be like,1769230271.0,2026-01-24T04:51:11.000Z,2,0.0,,False,False,False,,XDTCommentDict,,"{'id': '7065640425', 'username': 'ramot_tii', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.2885-19/427015676_350939274446908_843244119696321465_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=ODkPLm--nwsQ7kNvwFvy1JG&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQAFTXVadA0O6QiOlxy6XNGDfQ0hEq8hulwu621JaQt5FQ&oe=6A6D7899&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841406972763205'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,kuliah sambil kerja be like,kuliah sambil kerja be like,"['kuliah', 'sambil', 'kerja', 'be', 'like']","['kuliah', 'kerja', 'be', 'like']",kuliah kerja be like,Netral,0.8518930673599243
1.7951590397935824e+16,Kesalahan berpikir pemerintah,1768290006.0,2026-01-13T07:40:06.000Z,59,0.0,,True,False,False,,XDTCommentDict,,"{'id': '8947053662', 'username': 'wahyu.starday', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/613205978_18316823401301663_8181972017271499204_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43NjguYzIifQ&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=AclYpwqKKm0Q7kNvwEMdQAA&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQCBOqDNBrG9UNDmOkjfy6xNKTlaTAyTpU-1vF6yPpteMg&oe=6A6D93A4&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841409049868381'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,kesalahan berpikir pemerintah,kesalahan berpikir pemerintah,"['kesalahan', 'berpikir', 'pemerintah']","['kesalahan', 'berpikir', 'pemerintah']",kesalahan berpikir pemerintah,Negatif,0.9975413084030151
1.7952058710080008e+16,Mbg itu hanya wadah dijadikan untuk,1769757273.0,2026-01-30T07:14:33.000Z,1,0.0,,True,False,True,,XDTCommentDict,,"{'id': '66899879490', 'username': 'kiyarmuhammad_07', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/523375258_17902038096231491_4270942035691066118_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=4UTCx9u_9aEQ7kNvwHHi4Xc&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDU0MFealZGadQxob0P9CVzDrRjfHZ573gIcDyzUiDahA&oe=6A6D9D3C&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841466944722484'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,mbg itu hanya wadah dijadikan untuk,mbg itu hanya wadah dijadikan untuk,"['mbg', 'itu', 'hanya', 'wadah', 'dijadikan', 'untuk']","['mbg', 'wadah', 'dijadikan']",mbg wadah dijadikan,Negatif,0.6588356494903564
1.8062868701285784e+16,PKL pun gw mending makan gratis dari pabrik daripada ke sekolah cuman ngambil MBG,1768310533.0,2026-01-13T13:22:13.000Z,7,0.0,,True,False,False,,XDTCommentDict,,"{'id': '34955980427', 'username': 'alimodernera_', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/750796203_18102576488164428_1798863370566936879_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=kAw4-EHxlNoQ7kNvwE3_47b&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQBa8uKzTYIZi7SO_ClRGoyWB2iC1zMNO58atQK5hLreAw&oe=6A6D8D0D&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841434932829497'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,pkl pun gw mending makan gratis dari pabrik daripada ke sekolah cuman ngambil mbg,pkl pun gw mending makan gratis dari pabrik daripada ke sekolah cuman ngambil mbg,"['pkl', 'pun', 'gw', 'mending', 'makan', 'gratis', 'dari', 'pabrik', 'daripada', 'ke', 'sekolah', 'cuman', 'ngambil', 'mbg']","['pkl', 'gw', 'mending', 'makan', 'gratis', 'pabrik', 'sekolah', 'cuman', 'ngambil', 'mbg']",pkl gw mending makan gratis pabrik sekolah cuman ngambil mbg,Negatif,0.9299414157867432
1.829540778430273e+16,MBG makin lama makin ga jelas arahnya kemana kalau memang mau ke sekolah² kasih ke sekolah yang memang banyak murid yg ga mampu di sekolah tsb bukan malah kemana mana heran bgt Lagian murid² sekarang pun dikasih MBG banyak maunya mau yg pedas lah mau susunya yang manis lah ga ada yg ngerti konsep bergizi mending dikasih ke yang benar benar tau apa itu beryukur,1768452835.0,2026-01-15T04:53:55.000Z,1,0.0,,True,False,False,,XDTCommentDict,,"{'id': '67565282182', 'username': 'dydyney_', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/683441988_17932717740250183_8331322906417478432_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=Z8RG27wDVUQQ7kNvwF4C0Bv&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQB5IHvnUqogaU2tMKajIle1Re8W-RYNy7WKIG4i1Gqy1g&oe=6A6D95BA&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841467505475660'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,mbg makin lama makin ga jelas arahnya kemana kalau memang mau ke sekolah² kasih ke sekolah yang memang banyak murid yg ga mampu di sekolah tsb bukan malah kemana mana heran bgt lagian murid² sekarang pun dikasih mbg banyak maunya mau yg pedas lah mau susunya yang manis lah ga ada yg ngerti konsep bergizi mending dikasih ke yang benar benar tau apa itu beryukur,mbg makin lama makin tidak jelas arahnya kemana kalau memang mau ke sekolah² kasih ke sekolah yang memang banyak murid yang tidak mampu di sekolah tsb bukan malah kemana mana heran banget lagian murid² sekarang pun dikasih mbg banyak maunya mau yang pedas lah mau susunya yang manis lah tidak ada yang ngerti konsep bergizi mending dikasih ke yang benar benar tau apa itu beryukur,"['mbg', 'makin', 'lama', 'makin', 'tidak', 'jelas', 'arahnya', 'kemana', 'kalau', 'memang', 'mau', 'ke', 'sekolah²', 'kasih', 'ke', 'sekolah', 'yang', 'memang', 'banyak', 'murid', 'yang', 'tidak', 'mampu', 'di', 'sekolah', 'tsb', 'bukan', 'malah', 'kemana', 'mana', 'heran', 'banget', 'lagian', 'murid²', 'sekarang', 'pun', 'dikasih', 'mbg', 'banyak', 'maunya', 'mau', 'yang', 'pedas', 'lah', 'mau', 'susunya', 'yang', 'manis', 'lah', 'tidak', 'ada', 'yang', 'ngerti', 'konsep', 'bergizi', 'mending', 'dikasih', 'ke', 'yang', 'benar', 'benar', 'tau', 'apa', 'itu', 'beryukur']","['mbg', 'tidak', 'arahnya', 'kemana', 'sekolah²', 'kasih', 'sekolah', 'murid', 'tidak', 'sekolah', 'tsb', 'bukan', 'kemana', 'heran', 'banget', 'murid²', 'dikasih', 'mbg', 'maunya', 'pedas', 'susunya', 'manis', 'tidak', 'ngerti', 'konsep', 'bergizi', 'mending', 'dikasih', 'tau', 'beryukur']",mbg tidak arahnya kemana sekolah² kasih sekolah murid tidak sekolah tsb bukan kemana heran banget murid² dikasih mbg maunya pedas susunya manis tidak ngerti konsep bergizi mending dikasih tau beryukur,Negatif,0.8346506357192993
1.8148362499443104e+16,speechless,1768833176.0,2026-01-19T14:32:56.000Z,1,0.0,,False,False,False,,XDTCommentDict,,"{'id': '70360102409', 'username': 'eartha_sp', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/728704380_17928314343350410_9141524047540123274_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=PSBeWowhag0Q7kNvwFd4F4-&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQC8EH0BehonupGYTYYmE6iP8E2cVb94fHU8DLvm2V7Fvw&oe=6A6D8E1A&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841470512275012'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,speechless,speechless,['speechless'],['speechless'],speechless,Positif,0.978281557559967
1.803492346754636e+16,HMMMM,1768750358.0,2026-01-18T15:32:38.000Z,1,0.0,,False,False,False,,XDTCommentDict,,"{'id': '60055276268', 'username': 'heeppisip', 'fullName': None, 'profilePicUrl': 'https://scontent-cph2-1.cdninstagram.com/v/t51.82787-19/687326667_17985785394004269_3430859582277107097_n.jpg?stp=dst-jpg_e0_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=scontent-cph2-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFXeSs4kC7uBd22uChgcRZ2B94YrxqMrTfqFTy3BysqTnyZIqQWcnmRm8UcWuGpIIc&_nc_ohc=vyUV4Zka6i0Q7kNvwEW4cfl&_nc_gid=r9ltiwL06egFEjxZVqUp8Q&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AQDL4snCJGmI6VbGhXXkLSwjz-zLD5tEo6-Y8Qhz4n5pWw&oe=6A6D8ADE&_nc_sid=d62176', 'isVerified': False, 'isPrivate': False, 'isUnpublished': None, 'fbidV2': '17841460128046909'}",https://www.instagram.com/p/DTcT9kNgUlK/?igsh=MXd4ZHoxcGRtOGgxcg==,DTcT9kNgUlK,,,,,,,,,,,,,,,hmmmm,hmmmm,['hmmmm'],['hmmmm'],hmmmm,Negatif,0.7964393496513367
